wavelength,photoabsorption,photodissociation,photoionisation
140.4,4.10E-18,4.10E-18,0.00E+00
140.41,4.10E-18,4.10E-18,0.00E+00
140.42,4.10E-18,4.10E-18,0.00E+00
140.43,4.11E-18,4.11E-18,0.00E+00
140.44,4.11E-18,4.11E-18,0.00E+00
140.45,4.11E-18,4.11E-18,0.00E+00
140.46,4.11E-18,4.11E-18,0.00E+00
140.47,4.12E-18,4.12E-18,0.00E+00
140.48,4.12E-18,4.12E-18,0.00E+00
140.49,4.12E-18,4.12E-18,0.00E+00
140.5,4.12E-18,4.12E-18,0.00E+00
140.51,4.12E-18,4.12E-18,0.00E+00
140.52,4.13E-18,4.13E-18,0.00E+00
140.53,4.13E-18,4.13E-18,0.00E+00
140.54,4.13E-18,4.13E-18,0.00E+00
140.55,4.13E-18,4.13E-18,0.00E+00
140.56,4.13E-18,4.13E-18,0.00E+00
140.57,4.12E-18,4.12E-18,0.00E+00
140.58,4.12E-18,4.12E-18,0.00E+00
140.59,4.12E-18,4.12E-18,0.00E+00
140.6,4.12E-18,4.12E-18,0.00E+00
140.61,4.12E-18,4.12E-18,0.00E+00
140.62,4.12E-18,4.12E-18,0.00E+00
140.63,4.12E-18,4.12E-18,0.00E+00
140.64,4.12E-18,4.12E-18,0.00E+00
140.65,4.12E-18,4.12E-18,0.00E+00
140.66,4.12E-18,4.12E-18,0.00E+00
140.67,4.12E-18,4.12E-18,0.00E+00
140.68,4.12E-18,4.12E-18,0.00E+00
140.69,4.12E-18,4.12E-18,0.00E+00
140.7,4.12E-18,4.12E-18,0.00E+00
140.71,4.12E-18,4.12E-18,0.00E+00
140.72,4.12E-18,4.12E-18,0.00E+00
140.73,4.12E-18,4.12E-18,0.00E+00
140.74,4.12E-18,4.12E-18,0.00E+00
140.75,4.12E-18,4.12E-18,0.00E+00
140.76,4.12E-18,4.12E-18,0.00E+00
140.77,4.12E-18,4.12E-18,0.00E+00
140.78,4.12E-18,4.12E-18,0.00E+00
140.79,4.12E-18,4.12E-18,0.00E+00
140.8,4.12E-18,4.12E-18,0.00E+00
140.81,4.12E-18,4.12E-18,0.00E+00
140.82,4.12E-18,4.12E-18,0.00E+00
140.83,4.12E-18,4.12E-18,0.00E+00
140.84,4.12E-18,4.12E-18,0.00E+00
140.85,4.11E-18,4.11E-18,0.00E+00
140.86,4.11E-18,4.11E-18,0.00E+00
140.87,4.11E-18,4.11E-18,0.00E+00
140.88,4.10E-18,4.10E-18,0.00E+00
140.89,4.10E-18,4.10E-18,0.00E+00
140.9,4.10E-18,4.10E-18,0.00E+00
140.91,4.09E-18,4.09E-18,0.00E+00
140.92,4.09E-18,4.09E-18,0.00E+00
140.93,4.09E-18,4.09E-18,0.00E+00
140.94,4.08E-18,4.08E-18,0.00E+00
140.95,4.08E-18,4.08E-18,0.00E+00
140.96,4.08E-18,4.08E-18,0.00E+00
140.97,4.07E-18,4.07E-18,0.00E+00
140.98,4.07E-18,4.07E-18,0.00E+00
140.99,4.06E-18,4.06E-18,0.00E+00
141,4.05E-18,4.05E-18,0.00E+00
141.01,4.05E-18,4.05E-18,0.00E+00
141.02,4.04E-18,4.04E-18,0.00E+00
141.03,4.04E-18,4.04E-18,0.00E+00
141.04,4.03E-18,4.03E-18,0.00E+00
141.05,4.02E-18,4.02E-18,0.00E+00
141.06,4.02E-18,4.02E-18,0.00E+00
141.07,4.01E-18,4.01E-18,0.00E+00
141.08,4.00E-18,4.00E-18,0.00E+00
141.09,4.00E-18,4.00E-18,0.00E+00
141.1,3.99E-18,3.99E-18,0.00E+00
141.11,3.98E-18,3.98E-18,0.00E+00
141.12,3.98E-18,3.98E-18,0.00E+00
141.13,3.97E-18,3.97E-18,0.00E+00
141.14,3.97E-18,3.97E-18,0.00E+00
141.15,3.96E-18,3.96E-18,0.00E+00
141.16,3.95E-18,3.95E-18,0.00E+00
141.17,3.95E-18,3.95E-18,0.00E+00
141.18,3.94E-18,3.94E-18,0.00E+00
141.19,3.93E-18,3.93E-18,0.00E+00
141.2,3.93E-18,3.93E-18,0.00E+00
141.21,3.92E-18,3.92E-18,0.00E+00
141.22,3.92E-18,3.92E-18,0.00E+00
141.23,3.91E-18,3.91E-18,0.00E+00
141.24,3.90E-18,3.90E-18,0.00E+00
141.25,3.90E-18,3.90E-18,0.00E+00
141.26,3.89E-18,3.89E-18,0.00E+00
141.27,3.89E-18,3.89E-18,0.00E+00
141.28,3.88E-18,3.88E-18,0.00E+00
141.29,3.88E-18,3.88E-18,0.00E+00
141.3,3.87E-18,3.87E-18,0.00E+00
141.31,3.86E-18,3.86E-18,0.00E+00
141.32,3.86E-18,3.86E-18,0.00E+00
141.33,3.85E-18,3.85E-18,0.00E+00
141.34,3.84E-18,3.84E-18,0.00E+00
141.35,3.84E-18,3.84E-18,0.00E+00
141.36,3.83E-18,3.83E-18,0.00E+00
141.37,3.83E-18,3.83E-18,0.00E+00
141.38,3.82E-18,3.82E-18,0.00E+00
141.39,3.82E-18,3.82E-18,0.00E+00
141.4,3.82E-18,3.82E-18,0.00E+00
141.41,3.81E-18,3.81E-18,0.00E+00
141.42,3.81E-18,3.81E-18,0.00E+00
141.43,3.81E-18,3.81E-18,0.00E+00
141.44,3.80E-18,3.80E-18,0.00E+00
141.45,3.80E-18,3.80E-18,0.00E+00
141.46,3.80E-18,3.80E-18,0.00E+00
141.47,3.79E-18,3.79E-18,0.00E+00
141.48,3.79E-18,3.79E-18,0.00E+00
141.49,3.79E-18,3.79E-18,0.00E+00
141.5,3.78E-18,3.78E-18,0.00E+00
141.51,3.78E-18,3.78E-18,0.00E+00
141.52,3.77E-18,3.77E-18,0.00E+00
141.53,3.77E-18,3.77E-18,0.00E+00
141.54,3.76E-18,3.76E-18,0.00E+00
141.55,3.75E-18,3.75E-18,0.00E+00
141.56,3.75E-18,3.75E-18,0.00E+00
141.57,3.74E-18,3.74E-18,0.00E+00
141.58,3.73E-18,3.73E-18,0.00E+00
141.59,3.73E-18,3.73E-18,0.00E+00
141.6,3.72E-18,3.72E-18,0.00E+00
141.61,3.72E-18,3.72E-18,0.00E+00
141.62,3.71E-18,3.71E-18,0.00E+00
141.63,3.70E-18,3.70E-18,0.00E+00
141.64,3.70E-18,3.70E-18,0.00E+00
141.65,3.69E-18,3.69E-18,0.00E+00
141.66,3.69E-18,3.69E-18,0.00E+00
141.67,3.69E-18,3.69E-18,0.00E+00
141.68,3.68E-18,3.68E-18,0.00E+00
141.69,3.68E-18,3.68E-18,0.00E+00
141.7,3.68E-18,3.68E-18,0.00E+00
141.71,3.68E-18,3.68E-18,0.00E+00
141.72,3.67E-18,3.67E-18,0.00E+00
141.73,3.67E-18,3.67E-18,0.00E+00
141.74,3.67E-18,3.67E-18,0.00E+00
141.75,3.66E-18,3.66E-18,0.00E+00
141.76,3.66E-18,3.66E-18,0.00E+00
141.77,3.66E-18,3.66E-18,0.00E+00
141.78,3.65E-18,3.65E-18,0.00E+00
141.79,3.64E-18,3.64E-18,0.00E+00
141.8,3.64E-18,3.64E-18,0.00E+00
141.81,3.63E-18,3.63E-18,0.00E+00
141.82,3.63E-18,3.63E-18,0.00E+00
141.83,3.62E-18,3.62E-18,0.00E+00
141.84,3.63E-18,3.63E-18,0.00E+00
141.85,3.57E-18,3.57E-18,0.00E+00
141.86,3.56E-18,3.56E-18,0.00E+00
141.87,3.55E-18,3.55E-18,0.00E+00
141.88,3.55E-18,3.55E-18,0.00E+00
141.89,3.54E-18,3.54E-18,0.00E+00
141.9,3.54E-18,3.54E-18,0.00E+00
141.91,3.53E-18,3.53E-18,0.00E+00
141.92,3.49E-18,3.49E-18,0.00E+00
141.93,3.48E-18,3.48E-18,0.00E+00
141.94,3.47E-18,3.47E-18,0.00E+00
141.95,3.46E-18,3.46E-18,0.00E+00
141.96,3.46E-18,3.46E-18,0.00E+00
141.97,3.45E-18,3.45E-18,0.00E+00
141.98,3.44E-18,3.44E-18,0.00E+00
141.99,3.40E-18,3.40E-18,0.00E+00
142,3.39E-18,3.39E-18,0.00E+00
142.01,3.39E-18,3.39E-18,0.00E+00
142.02,3.38E-18,3.38E-18,0.00E+00
142.03,3.37E-18,3.37E-18,0.00E+00
142.04,3.37E-18,3.37E-18,0.00E+00
142.05,3.36E-18,3.36E-18,0.00E+00
142.06,3.32E-18,3.32E-18,0.00E+00
142.07,3.31E-18,3.31E-18,0.00E+00
142.08,3.30E-18,3.30E-18,0.00E+00
142.09,3.30E-18,3.30E-18,0.00E+00
142.1,3.29E-18,3.29E-18,0.00E+00
142.11,3.28E-18,3.28E-18,0.00E+00
142.12,3.28E-18,3.28E-18,0.00E+00
142.13,3.25E-18,3.25E-18,0.00E+00
142.14,3.23E-18,3.23E-18,0.00E+00
142.15,3.22E-18,3.22E-18,0.00E+00
142.16,3.21E-18,3.21E-18,0.00E+00
142.17,3.21E-18,3.21E-18,0.00E+00
142.18,3.20E-18,3.20E-18,0.00E+00
142.19,3.19E-18,3.19E-18,0.00E+00
142.2,3.19E-18,3.19E-18,0.00E+00
142.21,3.18E-18,3.18E-18,0.00E+00
142.22,3.18E-18,3.18E-18,0.00E+00
142.23,3.17E-18,3.17E-18,0.00E+00
142.24,3.16E-18,3.16E-18,0.00E+00
142.25,3.16E-18,3.16E-18,0.00E+00
142.26,3.15E-18,3.15E-18,0.00E+00
142.27,3.14E-18,3.14E-18,0.00E+00
142.28,3.14E-18,3.14E-18,0.00E+00
142.29,3.13E-18,3.13E-18,0.00E+00
142.3,3.13E-18,3.13E-18,0.00E+00
142.31,3.12E-18,3.12E-18,0.00E+00
142.32,3.11E-18,3.11E-18,0.00E+00
142.33,3.11E-18,3.11E-18,0.00E+00
142.34,3.10E-18,3.10E-18,0.00E+00
142.35,3.10E-18,3.10E-18,0.00E+00
142.36,3.10E-18,3.10E-18,0.00E+00
142.37,3.09E-18,3.09E-18,0.00E+00
142.38,3.09E-18,3.09E-18,0.00E+00
142.39,3.09E-18,3.09E-18,0.00E+00
142.4,3.08E-18,3.08E-18,0.00E+00
142.41,3.08E-18,3.08E-18,0.00E+00
142.42,3.08E-18,3.08E-18,0.00E+00
142.43,3.07E-18,3.07E-18,0.00E+00
142.44,3.07E-18,3.07E-18,0.00E+00
142.45,3.07E-18,3.07E-18,0.00E+00
142.46,3.06E-18,3.06E-18,0.00E+00
142.47,3.06E-18,3.06E-18,0.00E+00
142.48,3.06E-18,3.06E-18,0.00E+00
142.49,3.05E-18,3.05E-18,0.00E+00
142.5,3.04E-18,3.04E-18,0.00E+00
142.51,3.04E-18,3.04E-18,0.00E+00
142.52,3.03E-18,3.03E-18,0.00E+00
142.53,3.02E-18,3.02E-18,0.00E+00
142.54,3.02E-18,3.02E-18,0.00E+00
142.55,3.01E-18,3.01E-18,0.00E+00
142.56,3.01E-18,3.01E-18,0.00E+00
142.57,3.00E-18,3.00E-18,0.00E+00
142.58,3.00E-18,3.00E-18,0.00E+00
142.59,2.99E-18,2.99E-18,0.00E+00
142.6,2.99E-18,2.99E-18,0.00E+00
142.61,2.98E-18,2.98E-18,0.00E+00
142.62,2.97E-18,2.97E-18,0.00E+00
142.63,2.97E-18,2.97E-18,0.00E+00
142.64,2.96E-18,2.96E-18,0.00E+00
142.65,2.95E-18,2.95E-18,0.00E+00
142.66,2.95E-18,2.95E-18,0.00E+00
142.67,2.94E-18,2.94E-18,0.00E+00
142.68,2.92E-18,2.92E-18,0.00E+00
142.69,2.89E-18,2.89E-18,0.00E+00
142.7,2.88E-18,2.88E-18,0.00E+00
142.71,2.88E-18,2.88E-18,0.00E+00
142.72,2.87E-18,2.87E-18,0.00E+00
142.73,2.87E-18,2.87E-18,0.00E+00
142.74,2.86E-18,2.86E-18,0.00E+00
142.75,2.85E-18,2.85E-18,0.00E+00
142.76,2.81E-18,2.81E-18,0.00E+00
142.77,2.80E-18,2.80E-18,0.00E+00
142.78,2.79E-18,2.79E-18,0.00E+00
142.79,2.79E-18,2.79E-18,0.00E+00
142.8,2.78E-18,2.78E-18,0.00E+00
142.81,2.78E-18,2.78E-18,0.00E+00
142.82,2.77E-18,2.77E-18,0.00E+00
142.83,2.72E-18,2.72E-18,0.00E+00
142.84,2.72E-18,2.72E-18,0.00E+00
142.85,2.71E-18,2.71E-18,0.00E+00
142.86,2.70E-18,2.70E-18,0.00E+00
142.87,2.70E-18,2.70E-18,0.00E+00
142.88,2.69E-18,2.69E-18,0.00E+00
142.89,2.69E-18,2.69E-18,0.00E+00
142.9,2.68E-18,2.68E-18,0.00E+00
142.91,2.67E-18,2.67E-18,0.00E+00
142.92,2.67E-18,2.67E-18,0.00E+00
142.93,2.66E-18,2.66E-18,0.00E+00
142.94,2.66E-18,2.66E-18,0.00E+00
142.95,2.65E-18,2.65E-18,0.00E+00
142.96,2.65E-18,2.65E-18,0.00E+00
142.97,2.60E-18,2.60E-18,0.00E+00
142.98,2.59E-18,2.59E-18,0.00E+00
142.99,2.59E-18,2.59E-18,0.00E+00
143,2.58E-18,2.58E-18,0.00E+00
143.01,2.57E-18,2.57E-18,0.00E+00
143.02,2.57E-18,2.57E-18,0.00E+00
143.03,2.56E-18,2.56E-18,0.00E+00
143.04,2.54E-18,2.54E-18,0.00E+00
143.05,2.51E-18,2.51E-18,0.00E+00
143.06,2.50E-18,2.50E-18,0.00E+00
143.07,2.50E-18,2.50E-18,0.00E+00
143.08,2.49E-18,2.49E-18,0.00E+00
143.09,2.48E-18,2.48E-18,0.00E+00
143.1,2.48E-18,2.48E-18,0.00E+00
143.11,2.47E-18,2.47E-18,0.00E+00
143.12,2.47E-18,2.47E-18,0.00E+00
143.13,2.46E-18,2.46E-18,0.00E+00
143.14,2.45E-18,2.45E-18,0.00E+00
143.15,2.45E-18,2.45E-18,0.00E+00
143.16,2.44E-18,2.44E-18,0.00E+00
143.17,2.43E-18,2.43E-18,0.00E+00
143.18,2.43E-18,2.43E-18,0.00E+00
143.19,2.42E-18,2.42E-18,0.00E+00
143.2,2.42E-18,2.42E-18,0.00E+00
143.21,2.41E-18,2.41E-18,0.00E+00
143.22,2.40E-18,2.40E-18,0.00E+00
143.23,2.40E-18,2.40E-18,0.00E+00
143.24,2.39E-18,2.39E-18,0.00E+00
143.25,2.39E-18,2.39E-18,0.00E+00
143.26,2.38E-18,2.38E-18,0.00E+00
143.27,2.37E-18,2.37E-18,0.00E+00
143.28,2.37E-18,2.37E-18,0.00E+00
143.29,2.36E-18,2.36E-18,0.00E+00
143.3,2.36E-18,2.36E-18,0.00E+00
143.31,2.35E-18,2.35E-18,0.00E+00
143.32,2.35E-18,2.35E-18,0.00E+00
143.33,2.29E-18,2.29E-18,0.00E+00
143.34,2.29E-18,2.29E-18,0.00E+00
143.35,2.28E-18,2.28E-18,0.00E+00
143.36,2.28E-18,2.28E-18,0.00E+00
143.37,2.27E-18,2.27E-18,0.00E+00
143.38,2.27E-18,2.27E-18,0.00E+00
143.39,2.26E-18,2.26E-18,0.00E+00
143.4,2.25E-18,2.25E-18,0.00E+00
143.41,2.25E-18,2.25E-18,0.00E+00
143.42,2.24E-18,2.24E-18,0.00E+00
143.43,2.24E-18,2.24E-18,0.00E+00
143.44,2.23E-18,2.23E-18,0.00E+00
143.45,2.22E-18,2.22E-18,0.00E+00
143.46,2.23E-18,2.23E-18,0.00E+00
143.47,2.16E-18,2.16E-18,0.00E+00
143.48,2.17E-18,2.17E-18,0.00E+00
143.49,2.16E-18,2.16E-18,0.00E+00
143.5,2.15E-18,2.15E-18,0.00E+00
143.51,2.15E-18,2.15E-18,0.00E+00
143.52,2.14E-18,2.14E-18,0.00E+00
143.53,2.13E-18,2.13E-18,0.00E+00
143.54,2.13E-18,2.13E-18,0.00E+00
143.55,2.12E-18,2.12E-18,0.00E+00
143.56,2.12E-18,2.12E-18,0.00E+00
143.57,2.11E-18,2.11E-18,0.00E+00
143.58,2.10E-18,2.10E-18,0.00E+00
143.59,2.10E-18,2.10E-18,0.00E+00
143.6,2.09E-18,2.09E-18,0.00E+00
143.61,2.09E-18,2.09E-18,0.00E+00
143.62,2.08E-18,2.08E-18,0.00E+00
143.63,2.07E-18,2.07E-18,0.00E+00
143.64,2.07E-18,2.07E-18,0.00E+00
143.65,2.06E-18,2.06E-18,0.00E+00
143.66,2.06E-18,2.06E-18,0.00E+00
143.67,2.05E-18,2.05E-18,0.00E+00
143.68,2.01E-18,2.01E-18,0.00E+00
143.69,2.00E-18,2.00E-18,0.00E+00
143.7,1.99E-18,1.99E-18,0.00E+00
143.71,1.99E-18,1.99E-18,0.00E+00
143.72,1.98E-18,1.98E-18,0.00E+00
143.73,1.97E-18,1.97E-18,0.00E+00
143.74,1.97E-18,1.97E-18,0.00E+00
143.75,1.96E-18,1.96E-18,0.00E+00
143.76,1.96E-18,1.96E-18,0.00E+00
143.77,1.95E-18,1.95E-18,0.00E+00
143.78,1.94E-18,1.94E-18,0.00E+00
143.79,1.94E-18,1.94E-18,0.00E+00
143.8,1.93E-18,1.93E-18,0.00E+00
143.81,1.92E-18,1.92E-18,0.00E+00
143.82,1.93E-18,1.93E-18,0.00E+00
143.83,1.87E-18,1.87E-18,0.00E+00
143.84,1.87E-18,1.87E-18,0.00E+00
143.85,1.86E-18,1.86E-18,0.00E+00
143.86,1.85E-18,1.85E-18,0.00E+00
143.87,1.85E-18,1.85E-18,0.00E+00
143.88,1.84E-18,1.84E-18,0.00E+00
143.89,1.84E-18,1.84E-18,0.00E+00
143.9,1.83E-18,1.83E-18,0.00E+00
143.91,1.82E-18,1.82E-18,0.00E+00
143.92,1.82E-18,1.82E-18,0.00E+00
143.93,1.81E-18,1.81E-18,0.00E+00
143.94,1.81E-18,1.81E-18,0.00E+00
143.95,1.80E-18,1.80E-18,0.00E+00
143.96,1.80E-18,1.80E-18,0.00E+00
143.97,1.74E-18,1.74E-18,0.00E+00
143.98,1.74E-18,1.74E-18,0.00E+00
143.99,1.74E-18,1.74E-18,0.00E+00
144,1.73E-18,1.73E-18,0.00E+00
144.01,1.72E-18,1.72E-18,0.00E+00
144.02,1.72E-18,1.72E-18,0.00E+00
144.03,1.71E-18,1.71E-18,0.00E+00
144.04,1.71E-18,1.71E-18,0.00E+00
144.05,1.70E-18,1.70E-18,0.00E+00
144.06,1.69E-18,1.69E-18,0.00E+00
144.07,1.69E-18,1.69E-18,0.00E+00
144.08,1.68E-18,1.68E-18,0.00E+00
144.09,1.68E-18,1.68E-18,0.00E+00
144.1,1.67E-18,1.67E-18,0.00E+00
144.11,1.66E-18,1.66E-18,0.00E+00
144.12,1.66E-18,1.66E-18,0.00E+00
144.13,1.65E-18,1.65E-18,0.00E+00
144.14,1.64E-18,1.64E-18,0.00E+00
144.15,1.64E-18,1.64E-18,0.00E+00
144.16,1.63E-18,1.63E-18,0.00E+00
144.17,1.63E-18,1.63E-18,0.00E+00
144.18,1.61E-18,1.61E-18,0.00E+00
144.19,1.58E-18,1.58E-18,0.00E+00
144.2,1.57E-18,1.57E-18,0.00E+00
144.21,1.57E-18,1.57E-18,0.00E+00
144.22,1.57E-18,1.57E-18,0.00E+00
144.23,1.56E-18,1.56E-18,0.00E+00
144.24,1.56E-18,1.56E-18,0.00E+00
144.25,1.56E-18,1.56E-18,0.00E+00
144.26,1.55E-18,1.55E-18,0.00E+00
144.27,1.55E-18,1.55E-18,0.00E+00
144.28,1.55E-18,1.55E-18,0.00E+00
144.29,1.55E-18,1.55E-18,0.00E+00
144.3,1.54E-18,1.54E-18,0.00E+00
144.31,1.54E-18,1.54E-18,0.00E+00
144.32,1.54E-18,1.54E-18,0.00E+00
144.33,1.53E-18,1.53E-18,0.00E+00
144.34,1.52E-18,1.52E-18,0.00E+00
144.35,1.52E-18,1.52E-18,0.00E+00
144.36,1.51E-18,1.51E-18,0.00E+00
144.37,1.51E-18,1.51E-18,0.00E+00
144.38,1.50E-18,1.50E-18,0.00E+00
144.39,1.49E-18,1.49E-18,0.00E+00
144.4,1.49E-18,1.49E-18,0.00E+00
144.41,1.48E-18,1.48E-18,0.00E+00
144.42,1.48E-18,1.48E-18,0.00E+00
144.43,1.47E-18,1.47E-18,0.00E+00
144.44,1.47E-18,1.47E-18,0.00E+00
144.45,1.46E-18,1.46E-18,0.00E+00
144.46,1.46E-18,1.46E-18,0.00E+00
144.47,1.45E-18,1.45E-18,0.00E+00
144.48,1.44E-18,1.44E-18,0.00E+00
144.49,1.44E-18,1.44E-18,0.00E+00
144.5,1.43E-18,1.43E-18,0.00E+00
144.51,1.43E-18,1.43E-18,0.00E+00
144.52,1.42E-18,1.42E-18,0.00E+00
144.53,1.41E-18,1.41E-18,0.00E+00
144.54,1.41E-18,1.41E-18,0.00E+00
144.55,1.40E-18,1.40E-18,0.00E+00
144.56,1.40E-18,1.40E-18,0.00E+00
144.57,1.39E-18,1.39E-18,0.00E+00
144.58,1.38E-18,1.38E-18,0.00E+00
144.59,1.38E-18,1.38E-18,0.00E+00
144.6,1.37E-18,1.37E-18,0.00E+00
144.61,1.37E-18,1.37E-18,0.00E+00
144.62,1.36E-18,1.36E-18,0.00E+00
144.63,1.35E-18,1.35E-18,0.00E+00
144.64,1.35E-18,1.35E-18,0.00E+00
144.65,1.34E-18,1.34E-18,0.00E+00
144.66,1.34E-18,1.34E-18,0.00E+00
144.67,1.33E-18,1.33E-18,0.00E+00
144.68,1.32E-18,1.32E-18,0.00E+00
144.69,1.32E-18,1.32E-18,0.00E+00
144.7,1.31E-18,1.31E-18,0.00E+00
144.71,1.31E-18,1.31E-18,0.00E+00
144.72,1.30E-18,1.30E-18,0.00E+00
144.73,1.30E-18,1.30E-18,0.00E+00
144.74,1.29E-18,1.29E-18,0.00E+00
144.75,1.28E-18,1.28E-18,0.00E+00
144.76,1.28E-18,1.28E-18,0.00E+00
144.77,1.27E-18,1.27E-18,0.00E+00
144.78,1.27E-18,1.27E-18,0.00E+00
144.79,1.26E-18,1.26E-18,0.00E+00
144.8,1.25E-18,1.25E-18,0.00E+00
144.81,1.25E-18,1.25E-18,0.00E+00
144.82,1.20E-18,1.20E-18,0.00E+00
144.83,1.19E-18,1.19E-18,0.00E+00
144.84,1.19E-18,1.19E-18,0.00E+00
144.85,1.18E-18,1.18E-18,0.00E+00
144.86,1.18E-18,1.18E-18,0.00E+00
144.87,1.17E-18,1.17E-18,0.00E+00
144.88,1.17E-18,1.17E-18,0.00E+00
144.89,1.16E-18,1.16E-18,0.00E+00
144.9,1.15E-18,1.15E-18,0.00E+00
144.91,1.15E-18,1.15E-18,0.00E+00
144.92,1.14E-18,1.14E-18,0.00E+00
144.93,1.14E-18,1.14E-18,0.00E+00
144.94,1.13E-18,1.13E-18,0.00E+00
144.95,1.12E-18,1.12E-18,0.00E+00
144.96,1.12E-18,1.12E-18,0.00E+00
144.97,1.11E-18,1.11E-18,0.00E+00
144.98,1.11E-18,1.11E-18,0.00E+00
144.99,1.10E-18,1.10E-18,0.00E+00
145,1.09E-18,1.09E-18,0.00E+00
145.01,1.09E-18,1.09E-18,0.00E+00
145.02,1.08E-18,1.08E-18,0.00E+00
145.03,1.08E-18,1.08E-18,0.00E+00
145.04,1.07E-18,1.07E-18,0.00E+00
145.05,1.06E-18,1.06E-18,0.00E+00
145.06,1.06E-18,1.06E-18,0.00E+00
145.07,1.05E-18,1.05E-18,0.00E+00
145.08,1.05E-18,1.05E-18,0.00E+00
145.09,1.04E-18,1.04E-18,0.00E+00
145.1,1.03E-18,1.03E-18,0.00E+00
145.11,1.03E-18,1.03E-18,0.00E+00
145.12,1.02E-18,1.02E-18,0.00E+00
145.13,1.02E-18,1.02E-18,0.00E+00
145.14,1.01E-18,1.01E-18,0.00E+00
145.15,1.00E-18,1.00E-18,0.00E+00
145.16,9.99E-19,9.99E-19,0.00E+00
145.17,9.93E-19,9.93E-19,0.00E+00
145.18,9.88E-19,9.88E-19,0.00E+00
145.19,9.85E-19,9.85E-19,0.00E+00
145.2,9.82E-19,9.82E-19,0.00E+00
145.21,9.79E-19,9.79E-19,0.00E+00
145.22,9.75E-19,9.75E-19,0.00E+00
145.23,9.72E-19,9.72E-19,0.00E+00
145.24,9.69E-19,9.69E-19,0.00E+00
145.25,9.66E-19,9.66E-19,0.00E+00
145.26,9.63E-19,9.63E-19,0.00E+00
145.27,9.60E-19,9.60E-19,0.00E+00
145.28,9.57E-19,9.57E-19,0.00E+00
145.29,9.54E-19,9.54E-19,0.00E+00
145.3,9.51E-19,9.51E-19,0.00E+00
145.31,9.48E-19,9.48E-19,0.00E+00
145.32,9.44E-19,9.44E-19,0.00E+00
145.33,9.38E-19,9.38E-19,0.00E+00
145.34,9.32E-19,9.32E-19,0.00E+00
145.35,9.26E-19,9.26E-19,0.00E+00
145.36,9.20E-19,9.20E-19,0.00E+00
145.37,9.14E-19,9.14E-19,0.00E+00
145.38,9.08E-19,9.08E-19,0.00E+00
145.39,9.03E-19,9.03E-19,0.00E+00
145.4,9.00E-19,9.00E-19,0.00E+00
145.41,8.97E-19,8.97E-19,0.00E+00
145.42,8.94E-19,8.94E-19,0.00E+00
145.43,8.91E-19,8.91E-19,0.00E+00
145.44,8.88E-19,8.88E-19,0.00E+00
145.45,8.85E-19,8.85E-19,0.00E+00
145.46,8.82E-19,8.82E-19,0.00E+00
145.47,8.79E-19,8.79E-19,0.00E+00
145.48,8.76E-19,8.76E-19,0.00E+00
145.49,8.73E-19,8.73E-19,0.00E+00
145.5,8.70E-19,8.70E-19,0.00E+00
145.51,8.67E-19,8.67E-19,0.00E+00
145.52,8.64E-19,8.64E-19,0.00E+00
145.53,8.60E-19,8.60E-19,0.00E+00
145.54,8.54E-19,8.54E-19,0.00E+00
145.55,8.48E-19,8.48E-19,0.00E+00
145.56,8.42E-19,8.42E-19,0.00E+00
145.57,8.36E-19,8.36E-19,0.00E+00
145.58,8.31E-19,8.31E-19,0.00E+00
145.59,8.25E-19,8.25E-19,0.00E+00
145.6,8.19E-19,8.19E-19,0.00E+00
145.61,8.13E-19,8.13E-19,0.00E+00
145.62,8.08E-19,8.08E-19,0.00E+00
145.63,8.03E-19,8.03E-19,0.00E+00
145.64,7.97E-19,7.97E-19,0.00E+00
145.65,7.92E-19,7.92E-19,0.00E+00
145.66,7.87E-19,7.87E-19,0.00E+00
145.67,7.81E-19,7.81E-19,0.00E+00
145.68,7.78E-19,7.78E-19,0.00E+00
145.69,7.75E-19,7.75E-19,0.00E+00
145.7,7.72E-19,7.72E-19,0.00E+00
145.71,7.69E-19,7.69E-19,0.00E+00
145.72,7.66E-19,7.66E-19,0.00E+00
145.73,7.63E-19,7.63E-19,0.00E+00
145.74,7.60E-19,7.60E-19,0.00E+00
145.75,7.57E-19,7.57E-19,0.00E+00
145.76,7.54E-19,7.54E-19,0.00E+00
145.77,7.51E-19,7.51E-19,0.00E+00
145.78,7.48E-19,7.48E-19,0.00E+00
145.79,7.45E-19,7.45E-19,0.00E+00
145.8,7.42E-19,7.42E-19,0.00E+00
145.81,7.39E-19,7.39E-19,0.00E+00
145.82,7.33E-19,7.33E-19,0.00E+00
145.83,7.28E-19,7.28E-19,0.00E+00
145.84,7.22E-19,7.22E-19,0.00E+00
145.85,7.16E-19,7.16E-19,0.00E+00
145.86,7.10E-19,7.10E-19,0.00E+00
145.87,7.04E-19,7.04E-19,0.00E+00
145.88,6.98E-19,6.98E-19,0.00E+00
145.89,6.94E-19,6.94E-19,0.00E+00
145.9,6.91E-19,6.91E-19,0.00E+00
145.91,6.88E-19,6.88E-19,0.00E+00
145.92,6.85E-19,6.85E-19,0.00E+00
145.93,6.82E-19,6.82E-19,0.00E+00
145.94,6.79E-19,6.79E-19,0.00E+00
145.95,6.76E-19,6.76E-19,0.00E+00
145.96,6.73E-19,6.73E-19,0.00E+00
145.97,6.72E-19,6.72E-19,0.00E+00
145.98,6.70E-19,6.70E-19,0.00E+00
